"URL","Title","Publish date","Authors","Section","Tags","Sort (Views)","Visitors","Views","Engaged minutes","New vis.","Returning vis.","Avg. views new vis.","Avg. views ret. vis.","Avg. minutes new vis.","Avg. minutes ret. vis.","Desktop views","Mobile views","Tablet views","Search refs","Internal refs","Other refs","Direct refs","Social refs","Fb refs","Tw refs","Li refs","Pi refs","Social interactions","Fb interactions","Tw interactions","Li interactions","Pi interactions"
"https://www.huffingtonpost.com/entry/most-radical-provisions-gop-tax-bill_us_5a230f19e4b03c44072df14c","Here Are 6 Of The Most Radical Aspects Of The GOP Tax Bill",2017-12-02 17:16:00,"Daniel Marans","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@sponsor_msnbcpolitics,@team_us_enterprise_politics,accounting,barack-obama,bob-corker,center-on-budget-and-policy-priorities,centers-for-medicare-and-medicaid-services,child-tax-credit,college-financing,democratic-party,george-w-bush,household-finance,k-6-education,legal-issues,marco-rubio,medicare,microeconomics,mike-lee,personal-debt,personal-taxes,political-science,republican-party,republican-politics,senate,social-security,tax-policy-center,ted-cruz,the-republican,type: news,united-states,us-congressional-elections,us-government-resources,us-news,us-presidential-elections",611529,522748,611529,665412,69104,209897,1.11,1.259,2.151,2.412,153095,390313,68121,144824,234336,33602,43103,123338,118041,4954,102,101,29704,29136,210,247,111
"http://www.huffingtonpost.com/entry/eric-trump-cnn-harvey-donation_us_59a8cf8de4b0354e44092b67","Eric Trump Fails Miserably Trying To Call Out CNN",2017-09-01 00:08:00,"Rebecca Shapiro","Politics","@bustournewsletter,@health_ibs,@health_models,@team_us_news_trends,cnn,donald-trump,donations,eric-trump,hurricane-harvey,type: news",610430,575486,610430,269094,76317,259629,1.068,1.098,0.763,0.808,176198,369490,64742,42117,193986,6554,53242,283020,244577,21887,14,20,33280,33106,137,21,16
"https://www.huffingtonpost.com/entry/bannon-blasts-javankaat-white-house_us_5a3efe16e4b0b0e5a7a29a12","Steve Bannon Blasts 'Javanka' As Everything Wrong With The White House",2017-12-23 21:29:00,"Mary Papenfuss","Politics","@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,arts-and-entertainment,donald-trump,steve-bannon,type: news,white-house",607742,282425,607742,212292,46389,172847,1.075,1.162,0.9,1.007,375396,188856,43490,45246,171937,18813,305922,32253,29659,2384,20,5,12101,11871,128,87,15
"https://www.huffingtonpost.com/entry/barack-obama-visits-washington-high-school_us_59b31ce8e4b0dfaafcf81291","When School Starts And Your Sub Teacher Is Barack Obama",2017-09-08 20:18:00,"Doha Madani","Politics","@bustournewsletter,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,barack-obama,high-school,type: news,us-news,washington-dc",604003,564488,604003,195651,59446,156609,1.081,1.159,0.866,0.906,81604,465337,57062,13975,105937,17862,41327,405765,393815,10945,237,17,284052,283101,234,632,85
"http://www.huffingtonpost.com/entry/trump-tweets-hurricane-harvey_us_59a2cb74e4b05710aa5ccfe2","As Hurricane Harvey's Aftermath Slams Texas, Trump Tweets A Storm Of Self-Congratulations And Grievances",2017-08-27 13:41:00,"Marina Fang","Politics","@bustournewsletter,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,floods,harveys,hurricane-katrina,meteorology,republican-politics,storms,texas,type: news,us-news",600586,513383,600586,473424,68657,235885,1.062,1.199,1.327,1.531,178557,365340,56689,100942,258878,20076,37811,152044,142962,8714,2,55,21018,20498,425,13,82
"http://www.huffingtonpost.com/entry/richard-preston-arrested-shooting-gun-charlottesville-rally_us_59a20a39e4b06d67e3380e37","Video Shows Man Shooting At Crowd During Charlottesville Rally, With No Police Response",2017-08-26 23:38:00,"Carla Herreria","Politics","@ads_scary,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,american-civil-liberties-union,charlottesville-virginia,hate-crimes,hate-speech,law-enforcement,murder-and-manslaughter,type: news,us-news,virginia,virginia-state-police",596811,548034,596811,376499,94908,204932,1.065,1.098,1.118,1.266,108814,441130,46867,95960,148542,61302,85811,178342,165954,5802,124,12,114673,113838,531,210,94
"http://www.huffingtonpost.com/entry/steve-bannon-paul-ryan-breitbart-trump_us_596dfdfce4b0b95f893e00b0","Steve Bannon Reportedly Attacked Paul Ryan As 'A Limp-D**k Motherf**ker'",2017-07-18 09:44:00,"Marina Fang","Politics","@genassign,@health_depression,@health_ibs,@health_models,@team_us_news_ga,donald-trump,joshua-green,paul-ryan,republican-politics,steve-bannon,type: news,us-news,us-presidential-elections",595762,554241,595762,521058,83943,305637,1.051,1.068,1.21,1.36,243706,301464,50592,18742,235295,47953,62290,194860,157934,31812,60,6,112569,110829,1314,366,60
"http://www.huffingtonpost.com/entry/ivanka-trump-donald-trump-g20_us_5960dab0e4b0615b9e91c8dc","Ivanka Trump Stepped In For Her Dad At The G-20 Summit, And Folks Weren't Happy",2017-07-08 11:07:00,"Lee Moran","Politics","@amazonecho,@health_erectile,@health_ibs,@health_models,@team_us_news_trends,donald-trump,g20,ivanka-trump,type: news",593044,531802,593044,607339,76532,255102,1.066,1.143,1.61,1.863,147779,381115,64150,15385,222630,8540,59846,256174,243251,10740,2013,123,113318,111462,580,622,654
"https://www.huffingtonpost.com/entry/al-franken-trump-final-floor-speech_us_5a3c7f7de4b025f99e160ec1","Al Franken Uses Final Senate Speech To List Trump's Lies To The American People",2017-12-22 00:24:00,"Rebecca Shapiro","Politics","@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,al-franken,donald-trump,senate,sexual-misconduct,type: news",589818,219302,589818,127557,38753,117640,1.095,1.145,0.742,0.826,428235,132967,28616,11845,93676,13731,352570,89683,79739,6589,8,46,56023,55432,343,30,218
"http://www.huffingtonpost.com/entry/usain-bolt-donald-trump-team-jamaica_us_59cb4c6be4b02aef6cd619ad","Donald Trump's Attempt At Using Usain Bolt To Slam NFL Players Spectacularly Backfires",2017-09-27 03:48:00,"Lee Moran","Politics","@amazonecho,@health_ibs,@health_models,@team_us_news_trends,donald-trump,hate-speech,jamaica,nfl,summer-olympics,type: news,usain-bolt",583375,568116,583375,355371,73070,167107,1.042,1.113,1.373,1.541,127546,432263,23566,29269,116375,26345,57307,330600,320613,9622,3,23,73320,73029,225,1,65
"https://www.huffingtonpost.com/entry/donald-trump-reporters-kids-halloween_us_59f39a1ee4b03cd20b81ac99","Donald Trump Met Reporters' Kids, And It Was More Trick Than Treat",2017-10-27 17:18:00,"Mollie Reilly","Politics","@genassign,@health_adhd,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,arts-and-entertainment,donald-trump,paganism,type: news,us-news",581428,517813,581428,235168,41862,194383,1.115,1.105,0.959,0.989,114402,427078,39948,58304,190864,171984,29876,101490,98811,2561,NA,6,32418,32215,112,5,86
"http://www.huffingtonpost.com/entry/ivanka-trump-white-house-equal-pay_us_59a6c33be4b063ae34da471f","With Ivanka Trump's Blessing, White House Ditches Equal Pay Rule",2017-08-30 11:17:00,"Emily Peck","Politics","@bustournewsletter,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_national_beats,discrimination,donald-trump,equal-employment-opportunity-commission,inequality,ivanka-trump,office-of-management-and-budget,pay-gap,sexism,type: news,us-news,white-house,womens-rights,working-women",581040,517816,581040,342423,89662,201724,1.066,1.086,1.135,1.163,153367,386238,41435,31702,129354,78369,50384,270781,249473,20515,350,81,165547,162115,1848,1195,389
"https://www.huffingtonpost.com/entry/trump-lawyer-emails-mueller_us_5a35f056e4b0ff955ad384dd","Trump Allies Flip Out After Mueller Lands Tens Of Thousands Of Emails",2017-12-16 23:25:00,"Staff","Politics","@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,donald-trump,elections,law,political-science,republican-politics,robert-mueller,type: news,us-news",580214,513399,580214,559215,54633,236696,1.151,1.201,1.718,1.933,144669,370949,64596,135987,245676,40862,55948,57378,51677,4560,2,8,11578,11220,215,12,131
"https://www.huffingtonpost.com/entry/san-juan-mayor-trump-abominable_us_59d48333e4b0218923e632d9","San Juan Mayor Slams Donald Trump For 'Terrible And Abominable' Puerto Rico Stunt",2017-10-04 05:03:00,"Ed Mazza","Politics","@amazonecho,@health_ibs,@health_models,@team_us_news_trends,carmen-yulín-cruz,donald-trump,hurricane-maria,puerto-rico,san-juan-puerto-rico,type: news,us-news",579485,541957,579485,453863,67850,229338,1.071,1.129,1.55,1.52,150614,365750,63121,34379,195741,10210,26954,284810,273061,11396,127,38,292609,290590,588,1123,308
"http://www.huffingtonpost.com/entry/white-nationalist-charlottesville-virginia_us_598e3fa8e4b0909642972007","White Supremacist Rally Triggers Violence In Charlottesville",2017-08-12 10:24:00,"Andy Campbell,Christopher Mathias","Politics","@ads_scary,@amazonecho,@genassign,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@noad_mid_article,@team_us_news_ga,charlottesville-virginia,hate-crimes,huffington-post,psychology,richard-spencer,type: news,us-news",554703,446406,554703,974958,97258,247511,1.088,1.359,2.242,3.058,202916,298106,53681,41702,315865,16007,42069,100112,91658,7805,168,38,93613,92481,699,293,140
"https://www.huffingtonpost.com/entry/trump-red-line-finances_us_5a26aa6ee4b0f9f0203f5571","Trump Said Probing His Finances Would Be A 'Red Line.' That's Exactly What Robert Mueller Is Now Doing.",2017-12-05 12:06:00,"Amanda Terkel","Politics","@health_depression,@health_ibs,@health_models,@team_us_politics,donald-trump,robert-mueller,russia,trump-family,trump-organization,type: news,us-news",546222,259418,546222,308860,33895,173905,1.048,1.133,1.413,1.495,365556,159670,20996,8977,170614,6756,277387,47491,46821,615,8,6,28209,28038,100,43,28
"http://www.huffingtonpost.com/entry/steve-cohen-impeach-trump_us_5995a204e4b06ef724d6de57","Congressman Moves To Impeach Donald Trump, Says No Such Thing As 'Good Nazis'",2017-08-17 11:54:00,"Hayley Miller","Politics","@genassign,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,hate-crimes,hate-speech,international-news,keith-ellison,nazi-symbolism,neo-nazism,republican-politics,steve-cohen,type: news,us-house-of-representatives,us-news",541395,494454,541395,317631,81092,181616,1.05,1.125,1.198,1.176,136998,374073,30324,91656,158044,44117,34204,193639,187999,5433,135,7,118973,118043,334,523,73
"https://www.huffingtonpost.com/entry/mueller-probe-charges_us_59f3cc5ee4b077d8dfc9ca88","Report: First Charges Filed In Mueller's Russia Probe",2017-10-27 20:43:00,"Eline Gordts","Politics","@ads_scary,@developing,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,cnn,robert-mueller,russia-investigation,type: news,us-news",541155,432150,541155,531895,72758,286710,1.064,1.333,1.229,1.554,197964,279059,64132,40012,369787,17350,22669,53621,47654,5856,61,20,46907,46394,316,122,75
"https://www.huffingtonpost.com/entry/trump-presidential-harvey-charlottesville-tillerson_us_59a2e889e4b06d67e33846e1","Trump Has Essentially Abdicated The Basic Responsibilities Of A President",2017-08-27 17:39:00,"Marina Fang","Politics","@amazonecho,@bustournewsletter,@genassign,@health_depression,@health_erectile,@health_gad,@health_ibs,@health_models,@team_us_news_ga,charlottesville-virginia,donald-trump,hurricane-harvey,international-news,republican-politics,rex-tillerson,type: news,us-news",535957,474457,535957,548168,51748,257538,1.136,1.191,1.642,1.816,198460,276662,60835,39978,240890,18427,33422,171597,164536,6235,11,112,45915,45236,458,67,154
"https://www.huffingtonpost.com/entry/harold-ford-fired-morgan-stanley_us_5a29743ee4b0b185e53a0ce6","Exclusive: Former Congressman Harold Ford Jr. Fired For Misconduct By Morgan Stanley",2017-12-07 12:33:00,"Yashar Ali","Politics","@health_erectile,@health_ibs,@health_models,@team_us_politics,harold-ford-jr,harold-ford-sr,industries,morgan-stanley,type: news,us-news",533642,483643,533642,343757,142989,160399,1.106,1.098,1.135,1.138,201806,283052,48784,106952,57151,152969,65753,107625,49493,57640,222,2,18725,17099,971,596,59
"https://www.huffingtonpost.com/entry/melania-trump-orders-large-portion-of-historic-white-house-tree-removed_us_5a427c55e4b0b0e5a7a362ad","Melania Trump Orders Large Portion Of Historic White House Tree Removed Due To Decay",2017-12-26 15:27:00,"Carol Kuruvilla","Politics","@health_erectile,@health_ibs,@health_models,@team_us_huffpost_now,andrew-jackson,botany,gardening,melania-trump,type: news,us-news,white-house,white-house-historical-association",528332,462194,528332,194622,49087,139241,1.078,1.13,0.995,1.033,97847,374849,55636,162220,97036,77699,81608,73270,67586,5676,2,5,9993,9873,101,6,13
"http://www.huffingtonpost.com/entry/donald-trump-unstable-bully-fox-news-poll_us_59a8d931e4b0dfaafcef376a","Fox News Poll: Americans Think Donald Trump Is An Unstable, Dishonest, Immoral Bully",2017-09-01 03:14:00,"Ed Mazza","Politics","@health_ibs,@health_models,@team_us_news_trends,donald-trump,fox-news,polls,type: news,us-news",522567,485749,522567,290412,65383,252994,1.095,1.107,0.849,0.925,187597,272275,62695,52437,207164,18953,40953,176188,168298,6053,46,88,187433,185812,1024,327,270
"http://www.huffingtonpost.com/entry/trump-charlottesville-statement_us_59935477e4b009141640ab00","Donald Trump Defends People Who Attended White Supremacist Rally In Charlottesville (Plus A Whole Lot More)",2017-08-15 16:12:00,"Paige Lavender","Politics","@developing,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,charlottesville-virginia,donald-trump,trump-tower,type: news,us-news",513977,422709,513977,488785,65986,268676,1.109,1.275,1.305,1.466,222519,248065,43393,24796,327923,6634,26063,93104,89919,3090,2,5,79613,79166,333,30,84
"http://www.huffingtonpost.com/entry/robert-mueller-grand-jury-russia-probe_us_59837b30e4b0cb15b1bd6508","Special Counsel Robert Mueller Reportedly Assembles Grand Jury, Ramping Up Russia Probe",2017-08-03 15:47:00,"Marina Fang","Politics","@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,donald-trump,robert-mueller,russia,the-wall-street-journal,type: news,united-states-office-of-the-independent-counsel,us-news",510398,397565,510398,547711,59916,301352,1.111,1.321,1.168,1.556,252949,209025,48424,11873,369227,5482,50555,40416,35304,4549,4,21,46653,46118,399,84,52
"https://www.huffingtonpost.com/entry/democratic-victories-firsts-election-day_us_5a026c51e4b092053058cf38","Here's A List Of Historic Victories Democrats Had On Election Day",2017-11-08 00:39:00,"Philip Lewis,Willa Frej","Politics","@amazonecho,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_national_beats,democratic-party,elections,framingham-massachusetts,hoboken-new-jersey,sikh,transgender,type: news,us-news,virginia",510236,431778,510236,936023,77127,201076,1.094,1.237,2.892,3.49,202948,268198,39090,20192,182678,9276,36754,223487,214911,8175,32,36,251596,250266,791,133,406
"https://www.huffingtonpost.com/entry/diane-black-emergency-rooms_us_59e674cce4b0d0e4fe6bd0ee","GOP Lawmaker Says Emergency Rooms Should Be Able To Turn People Away",2017-10-18 12:30:00,"Amanda Terkel","Politics","@health_adhd,@health_depression,@health_erectile,@health_ibs,@health_models,@sponsor_modernparenting,@team_us_news_national_beats,diane-black,emergency-medical-treatment-and-active-labor-act,health-care-reform,pregnancy,public-health,type: news,us-government-resources,us-news",508012,453893,508012,346592,58702,176113,1.052,1.12,1.403,1.489,120969,335775,51268,88239,128698,20975,44009,201084,193904,5857,173,26,241700,240244,555,805,96
"http://www.huffingtonpost.com/entry/john-mccain-trump-arpaio_us_59a17023e4b05710aa5c7fdc","John McCain Rips Donald Trump For Pardoning Joe Arpaio",2017-08-26 09:30:00,"Sam Levine","Politics","@amazonecho,@bustournewsletter,@genassign,@health_depression,@health_ibs,@health_models,@team_us_news_ga,barack-obama,donald-trump,joe-arpaio,john-mccain,republican-politics,type: news,us-news,us-presidential-elections",499964,460281,499964,248854,55320,188928,1.107,1.182,0.968,1.026,123432,322530,54002,25817,179849,10261,21105,242155,231785,10220,6,57,177796,176981,527,39,249
"http://www.huffingtonpost.com/entry/trump-merck-ceo-resigns-charlottesville_us_59919e57e4b08a247275d1f2","CEO Quits White House Council Over Trump's Charlottesville Response — And Trump Attacks Him",2017-08-14 10:07:00,"Marina Fang","Politics","@bustournewsletter,@genassign,@health_adhd,@health_depression,@health_erectile,@health_gad,@health_hiv,@health_ibs,@health_models,@health_pain,@team_us_news_ga,charlottesville-virginia,donald-trump,international-news,merck,mustreads,racism,type: news,us-news,white-house",499075,444868,499075,401090,68750,261674,1.075,1.128,1.146,1.232,186684,277877,34514,35947,245512,9104,43372,135061,128062,6819,62,38,62120,61075,615,224,206
"http://www.huffingtonpost.com/entry/trump-visits-puerto-rico_us_59d3640de4b0655781554854","Trump Downplays Puerto Rico's Suffering, Says It's Not A 'Real Catastrophe Like Katrina'",2017-10-03 11:56:00,"Willa Frej,Marina Fang","Politics","@breakingnews,@bustournewsletter,@genassign,@health_depression,@health_erectile,@health_ibs,@health_models,@team_us_news_ga,@usnews,donald-trump,hurricane-harvey,hurricane-irma,hurricane-maria,puerto-rico,type: news,us-news",498952,463489,498952,534789,75255,235200,1.069,1.082,1.541,1.767,186839,285894,26219,102248,194626,10762,82888,78799,73484,5275,NA,6,69274,68579,515,88,92
"https://www.huffingtonpost.com/entry/trump-tax-bill-richer_us_5a3fd687e4b0b0e5a7a2c345","Trump Told Friends ‘You All Just Got a Lot Richer’ From Tax Bill: Report",2017-12-24 12:29:00,"Igor Bobic","Politics","@health_ibs,@health_models,@team_us_politics,donald-trump,personal-taxes,type: news,us-news",498266,387781,498266,139518,52102,161452,1.15,1.243,0.623,0.675,137341,320252,40673,102181,135136,42652,86017,69960,67457,2106,70,88,85531,84609,383,375,164
