"URL","impact","Title","Visitors","Views","Engaged_minutes","New_vis.","Returning_vis.","Avg._views_new_vis.","Avg._views_ret._vis.","Avg._minutes_new_vis.","Avg._minutes_ret._vis.","Desktop_views","Mobile_views","Tablet_views","Search_refs","Internal_refs","Other_refs","Direct_refs","Fb_refs","Tw_refs","Fb_interactions","Tw_interactions","readability","grade_level","smog_index","total_words","total_sentences","neg1","neg2","neg3","neg4","neg5","pos1","pos2","pos3","pos4","pos5","Other_Social_ref","Li_ref","Pi_ref","Other_int","Li_int","Pi_int","Impact"
"https://www.huffingtonpost.com/entry/epa-science-advisers-replaced_us_59fa2b75e4b0b0c7fa37bd17",1,"EPA Replaced Its Top Science Advisers Without Telling Them",85880,94286,120330,12717,56788,1.056,1.114,1.513,1.759,42837,40828,10621,5628,53718,4115,8826,12011,1186,21349,255,47.42,12.5,14,925,39,0.1081081,0.3783784,0.02702703,0,0,0.1351351,0.2702703,0.08108108,0,0,175,"1","1",75,"1","1","Y"
"http://www.huffingtonpost.com/entry/heather-heyer-mother-message-driver_us_5992712ce4b090964299762f",0,"Heather Heyer's Mom Has Powerful Message For Driver Who Killed Her Daughter",85730,94169,42736,13138,35696,1.112,1.141,0.83,0.88,31949,54492,7728,15542,28020,1853,8460,32687,1579,25059,45,82.24,5.4,8.5,288,20,0.1153846,0.5384615,0.2307692,0,0,0.03846154,0.07692308,0,0,0,7,"0","1",14,"0","1","N"
"http://www.huffingtonpost.com/entry/congratulations-to-huffpost-hill-editor-jared-kushner_us_59974e9ce4b0a2608a6c77fc",0,"Congratulations To HuffPost Hill Editor Jared Kushner",84200,94036,72061,12819,53304,1.069,1.081,0.946,1.106,37323,48648,8065,24772,45126,4237,6690,264,4445,41,70,57.5,10.7,12.9,2029,92,0.1588785,0.2990654,0.1962617,0,0,0.1028037,0.1308411,0.09345794,0.01869159,0,0,"0","0",0,"0","0","N"
"https://www.huffingtonpost.com/entry/justine-skye-takes-knee-brooklyn-nets_us_59eafce9e4b0958c46824570",0,"National Anthem Singer Takes A Knee Before Brooklyn Nets Home Opener",86711,93875,45334,14641,51561,1.078,1.122,0.667,0.693,26399,57158,10318,2843,57539,3241,4043,16498,4993,35935,357,60.14,9.7,11.2,253,13,0,0.5,0,0,0,0.2,0.3,0,0,0,9,"0","1",15,"0","1","N"
"http://www.huffingtonpost.com/entry/hillary-clinton-trump-un-speech_us_59c1c9abe4b087fdf508fe61",0,"Hillary Clinton Tears Into Trump's 'Dark And Dangerous' UN Speech",81421,93847,37221,12070,54005,1.084,1.136,0.526,0.565,34382,47685,11780,2964,58978,642,3430,20899,1000,11718,77,70.53,7.8,9.9,88,5,0,0.3333333,0.3333333,0,0,0.3333333,0,0,0,0,1,"0","0",3,"0","1","N"
"http://www.huffingtonpost.com/entry/anti-semitism-charlottesville-shattered-glass_us_599dd9f0e4b0d97c40011880",1,"All The Swastikas And Broken Glass Since Charlottesville",83533,93839,124444,21434,49320,1.143,1.147,1.692,1.818,28772,53405,11662,6218,34641,2973,12852,20024,7272,26069,1201,60.45,9.6,12.5,1513,79,0.3538462,0.2307692,0.2153846,0,0,0.09230769,0.07692308,0.03076923,0,0,112,"1","1",221,"1","1","Y"
"https://www.huffingtonpost.com/entry/children-losing-health-care-congress_us_5a3acf2de4b06d1621b18630",1,"Millions Of Kids Might Lose Health Care Because Congress Dropped The Ball",84018,93837,102291,13474,62539,1.103,1.111,1.283,1.377,39791,45031,9015,2722,60113,6072,5794,6532,1158,15403,377,60.35,9.6,12,1233,64,0.1794872,0.2564103,0.1282051,0,0,0.1025641,0.3333333,0,0,0,94,"1","1",168,"1","1","Y"
"http://www.huffingtonpost.com/entry/cassidy-healthcare-trump_us_5958ff25e4b02734df32f39e",0,"Trump's Tweets A Distraction, GOP Senator Says -- As Trump Tweets Another Doozy",84281,93747,48832,13147,61229,1.096,1.132,0.615,0.669,30069,49465,14213,1585,60509,2716,10373,9858,737,2821,46,69.92,8,11.2,273,15,0.2727273,0.1818182,0.09090909,0,0,0,0.4545455,0,0,0,1,"0","1",11,"0","1","N"
"https://www.huffingtonpost.com/entry/sessions-lgbtq-murder-case_us_59e3f7a1e4b03a7be5817404",1,"Sessions Confounds Critics By Aiding Murder Prosecution In LGBTQ Case",90184,93615,79707,12015,63851,0.997,1.056,0.982,1.061,36004,48910,8701,2546,59366,3210,5141,14114,419,1861,22,37.74,14.2,16.2,497,20,0.1282051,0.2820513,0.2307692,0,0,0.1282051,0.2051282,0.02564103,0,0,11,"1","0",1,"1","0","Y"
"https://www.huffingtonpost.com/entry/david-jolly-democrats-2018_us_59e58446e4b0ca9f483a3a50",0,"Former GOP Rep. David Jolly: 'We Might Be Better Off' If Democrats Win The House",89993,93496,89802,12481,53825,1.049,1.106,1.219,1.39,35691,48546,9259,2454,44736,4894,9269,21746,1842,31938,262,64.24,10.2,12.4,309,13,0,0.1818182,0.1818182,0,0,0.1818182,0.3181818,0.09090909,0.04545455,0,75,"0","1",49,"1","1","N"
"http://www.huffingtonpost.com/entry/liberty-university-alumni-dissent-over-trump_us_59998905e4b01f6e801f156c",0,"Liberty University Alumni To Return Diplomas Over School Official's Trump Support",88570,93476,67251,15787,48053,1.051,1.042,0.935,1.097,32453,48163,12860,10908,38132,7508,6629,21184,1936,9128,71,58.52,10.3,12.9,548,26,0,0.3783784,0.2972973,0,0,0.02702703,0.2432432,0.05405405,0,0,82,"0","1",26,"1","1","N"
"http://www.huffingtonpost.com/entry/health-care-system-hates-new-obamacare-repeal-bill_us_59c2e7c7e4b06f93538c4d0a",1,"Basically The Entire Health Care System Hates The New Obamacare Repeal Bill",85782,93457,110505,10896,58194,1.083,1.095,1.477,1.602,62972,17496,12989,1653,59736,1548,4223,16352,3058,51061,1086,29.18,15.4,16.7,3003,120,0.1161616,0.1919192,0.02525253,0,0,0.2171717,0.4343434,0.01515152,0,0,229,"1","1",310,"1","1","Y"
"http://www.huffingtonpost.com/entry/trump-nfl-owners-afraid-players_us_59ccd43ae4b0210dfdfc49b9",0,"Trump: Some NFL Team Owners Are 'Afraid Of Their Players'",85577,93366,55175,9548,64355,1.101,1.08,0.715,0.753,41811,44186,7369,1378,66951,571,2385,12901,1510,8405,316,59.13,10.1,12.1,307,15,0.05555556,0.2777778,0,0,0.05555556,0,0.6111111,0,0,0,50,"0","1",11,"0","1","N"
"http://www.huffingtonpost.com/entry/jared-kushner-statement_us_5975d54ce4b09e5f6cd090e8",0,"Read Jared Kushner's Statement On His Meetings With Russians",86637,93360,158414,11731,65390,1.031,1.104,1.887,2.087,46557,38264,8539,1422,72221,421,3197,9424,375,3776,30,58.72,10.3,13,3832,183,0.2195122,0.1219512,0.01219512,0,0,0.2804878,0.2804878,0.06097561,0.02439024,0,46,"0","0",7,"1","1","N"
"http://www.huffingtonpost.com/entry/anthony-scaramucci-russia_us_5974a125e4b09e5f6ccfe43e",0,"Anthony Scaramucci Says Trump Remains Unsure About Russian Election Meddling",84703,93352,71282,11227,66484,1.105,1.113,0.783,0.935,43592,39204,10556,1447,75165,458,2886,5489,499,3565,48,51.48,11,13.2,531,27,0.2142857,0.1428571,0.1428571,0,0,0,0.4285714,0.07142857,0,0,96,"0","0",44,"1","1","N"
"http://www.huffingtonpost.com/entry/hate-crime-rise-2016-united-states-trump_us_59becac8e4b086432b07fed8",1,"Exclusive: New Report Offers Proof Of US Hate Crime Rise In The Trump Era",80962,93276,79251,19919,61043,1.12,1.12,0.923,0.96,51032,34116,8128,7828,54304,3513,9914,4818,1050,15754,592,57.2,10.8,13.3,1253,56,0.1089109,0.05940594,0.6633663,0,0,0.0990099,0.06930693,0,0,0,262,"1","1",176,"1","1","Y"
"http://www.huffingtonpost.com/entry/gym-bans-police-and-military_us_598b5b80e4b0449ed5077abf",0,"Atlanta Gym Under Fire Over Ban Against Police Officers And Military",87970,93035,115119,25092,40102,1.06,1.054,1.863,1.715,42723,38273,12039,20976,29487,7814,6664,20470,636,6876,24,62.38,8.9,11.3,520,30,0.1666667,0.3666667,0.1666667,0,0,0.1333333,0.1666667,0,0,0,455,"0","0",2,"1","0","N"
"https://www.huffingtonpost.com/entry/graham-cassidy-new-draft_us_59c86943e4b06ddf45f8c269",1,"A New Obamacare Repeal Draft Is Out And It Attacks Pre-Existing Protections More Severely",84397,93010,122050,11191,61199,1.065,1.136,1.52,1.707,36580,46285,10145,5489,65701,2543,6012,5140,1741,5432,2046,49.45,11.8,14,1173,54,0.212766,0.1702128,0.06382979,0,0,0.1914894,0.3191489,0,0.04255319,0,424,"0","0",16,"0","1","Y"
"https://www.huffingtonpost.com/entry/lindsey-graham-praises-trump-golf-course_us_5a2e372ae4b073789f6b06c5",0,"Sen. Lindsey Graham Promotes Trump Property After Golfing With President",29767,92968,16633,6517,12972,1.023,1.127,0.655,0.94,69740,18545,4683,2307,8392,2388,64019,11659,493,1272,179,52.09,10.7,12.8,153,8,0,0.6666667,0,0,0,0.3333333,0,0,0,0,48,"1","0",10,"1","1","N"
"https://www.huffingtonpost.com/entry/james-comey-howard-university_us_59c5326be4b01cc57ff1cb4d",0,"James Comey's Speech Derailed By Protests During Howard University Convocation",87355,92932,90694,11538,68603,1.036,1.079,1.056,1.162,71002,8769,13161,1902,73938,529,2388,7371,732,2360,27,67.38,9,11.7,269,13,0.07142857,0.5,0,0,0,0.07142857,0.3571429,0,0,0,5,"0","0",0,"0","0","N"
"http://www.huffingtonpost.com/entry/house-oversight-tom-price_us_59cbd36ce4b05063fe0e7172",0,"Trump Says He's 'Not Happy' With Tom Price As House Opens Probe Into Private Plane Travel",83202,92786,90037,13438,66626,1.064,1.135,0.986,1.153,39340,43759,9687,1936,66139,636,15048,1791,700,3983,163,53.92,10,12.1,328,19,0.2,0.6,0,0,0,0,0.2,0,0,0,8,"0","0",10,"0","1","N"
"http://www.huffingtonpost.com/entry/donald-trump-jr-campaign-finance-laws_us_5963e731e4b09b587d6151c6",0,"Exactly Why Donald Trump Jr.'s Meeting With A Russian Lawyer Could Be Illegal",87538,92767,125814,12181,62904,1.083,1.066,1.351,1.744,41486,42017,9264,5776,62650,1283,5344,10359,1061,11515,60,43.63,11.9,13.6,880,46,0.1111111,0.3333333,0.1851852,0,0,0.2222222,0.1481481,0,0,0,19,"0","1",120,"1","1","N"
"https://www.huffingtonpost.com/entry/impeachment-march-los-angeles_us_59595a8ce4b05c37bb7f16ee",1,"Thousands March In LA To Call For Trump's Impeachment",83475,92551,87414,15395,60601,1.063,1.1,1.065,1.152,30023,47881,14647,5501,65601,2740,7523,5389,725,17376,215,46.61,12.8,14.2,343,14,0.4,0.2666667,0.06666667,0,0,0,0.2,0,0.06666667,0,121,"0","1",28,"1","1","Y"
"https://www.huffingtonpost.com/entry/ex-obama-photographer-trolls-trump-over-time_us_5a1b1f0fe4b0cee6c050790e",0,"Ex-Obama Photographer Trolls Trump With Past Time Covers Of Obama",87930,92527,76773,12827,46996,1.086,1.089,1.213,1.316,36818,49709,6000,5572,37763,5664,7869,28707,339,17100,39,53.34,12.3,13,341,13,0.2857143,0.1428571,0.1428571,0,0,0,0.2857143,0.1428571,0,0,17,"1","0",23,"1","0","N"
"http://www.huffingtonpost.com/entry/trump-rolled-back-flood-protections_us_59a42d78e4b05710aa5dbeb0",1,"Before Harvey Hit, Trump Voided A Federal Rule To Protect Infrastructure From Future Flooding",81584,92512,71986,13126,52797,1.113,1.075,1.017,1.066,35967,48113,8432,5505,47985,5852,8623,17519,729,25237,290,46.81,12.8,13.3,364,15,0.04166667,0.375,0.25,0,0,0.2083333,0.125,0,0,0,54,"1","1",208,"1","1","Y"
"http://www.huffingtonpost.com/entry/hawaii-response-plan-north-korea-nuclear-tension_us_598cf7e1e4b09071f698b844",1,"As Trump And North Korea Hurl Threats, Hawaii Prepares For A Nuclear Attack",83870,92446,73366,16111,31274,1.066,1.074,1.463,1.574,18472,66662,7312,22125,29468,5776,7525,20596,2231,5823,112,60.55,9.6,12.3,1182,62,0.2727273,0.4848485,0.06060606,0,0,0.1515152,0,0.01515152,0.01515152,0,20,"1","1",8,"1","1","Y"
"https://www.huffingtonpost.com/entry/trump-climate-change-winter_us_5a458e5de4b06d1621b7e590",0,"Trump Just Used Normal Winter Weather To Undermine The Science Behind Climate Change",56888,92388,59981,8923,36295,1.122,1.204,0.914,1.106,45079,41023,6286,4854,37800,2320,29267,9001,745,7816,63,52.73,12.6,12.6,348,13,0.2105263,0.2631579,0,0,0,0.2631579,0.2631579,0,0,0,5,"1","1",121,"1","1","N"
"https://www.huffingtonpost.com/entry/roy-moore-climate-change_us_59ea7afce4b00f08619ef072",0,"Roy Moore Is An Outspoken Fundamentalist About Everything But Climate Change",88375,92340,104031,12138,69803,1.052,1.015,1.247,1.253,42319,41047,8974,5238,69132,4264,3103,1397,445,1791,34,47.12,12.7,14.4,1298,54,0.1372549,0.2156863,0.1764706,0,0,0.2156863,0.2156863,0.03921569,0,0,316,"1","1",9,"1","1","N"
"https://www.huffingtonpost.com/entry/trump-obstructed-russia-probes-poll_us_5a35ccb8e4b040881beb27f0",0,"63 Percent Of Americans Believe Donald Trump Tried To Obstruct Russia Probe",33729,92299,22532,8656,19857,1.111,1.146,0.655,0.83,64261,24909,3129,2431,15660,9136,55910,4355,285,10172,351,47.99,10.2,12.1,192,13,0,0.125,0,0,0,0.125,0.75,0,0,0,14,"1","1",142,"1","1","N"
"https://www.huffingtonpost.com/entry/tom-price-insurers-obamacare_us_596b76fae4b01741862825c6",0,"Tom Price Says Insurers Should 'Dust Off How They Did Business Before Obamacare'",85788,92251,92669,12896,58073,1.075,1.077,1.016,1.398,34933,46425,10893,7842,50639,2998,5800,8073,8116,8865,5788,47.62,12.5,14.6,446,19,0.0952381,0.2857143,0.04761905,0,0,0.0952381,0.4285714,0.04761905,0,0,68,"1","0",52,"1","1","N"
"http://www.huffingtonpost.com/entry/russia-us-diplomats-expelled-cold-war_us_5980bb6be4b08e1430061efb",1,"Here’s What Happened Last Time Moscow Kicked Out Hundreds Of U.S. Diplomatic Staff",85634,92214,122160,25953,39501,1.062,1.075,1.89,1.833,45599,39734,6881,7151,23244,40265,9422,4893,889,620,29,62.78,8.7,11.6,811,48,0.2857143,0.2857143,0.07142857,0.03571429,0,0.07142857,0.2142857,0.03571429,0,0,357,"1","1",19,"1","0","Y"
"https://www.huffingtonpost.com/entry/conway-trump-cnn-moore-standards_us_5a27f949e4b044d167264be2",0,"Kellyanne Conway Defends Trump's 'Tremendous Moral Standards' After Roy Moore Endorsement",78095,92213,53706,12892,51690,1.027,1.088,0.738,0.844,48714,36215,7284,2983,42509,7011,11439,12053,2886,5890,93,46.81,12.8,14.2,291,12,0,0.3333333,0,0,0,0.1666667,0.5,0,0,0,105,"1","1",79,"1","1","N"
"https://www.huffingtonpost.com/entry/donald-trump-tax-bill-repeal-obamacare_us_5a42414ce4b0b0e5a7a3464b",0,"Donald Trump Again Falsely Credits Himself With 'Essentially' Repealing Obamacare",36861,91986,36194,7755,23437,1.113,1.241,0.976,1.153,60714,27367,3905,2114,25131,3553,49352,4244,805,4568,73,49.75,11.6,13.4,299,14,0.1538462,0.1538462,0.2307692,0,0,0.07692308,0.3076923,0.07692308,0,0,7,"1","1",14,"1","1","N"
"https://www.huffingtonpost.com/entry/donald-trump-bob-corker_us_59dcc30de4b0b34afa5c1f17",0,"Trump Stokes Feud With 'Liddle Bob Corker'",84457,91879,80737,9208,56587,1.013,1.11,1.12,1.24,35445,48385,8049,928,58931,453,2102,23051,217,6126,13,53.81,10.1,11.7,347,20,0.07142857,0.5,0.07142857,0,0,0.07142857,0.25,0.03571429,0,0,14,"0","1",2,"0","1","N"
"https://www.huffingtonpost.com/entry/gop-tax-plan-debt-cbo_us_5a03306ae4b04e96f0c70a68",1,"GOP Tax Plan Estimated To Add $1.7 Trillion To National Debt",80838,91555,86936,12390,62289,1.084,1.151,1.05,1.194,55122,29708,6725,4326,63147,1430,4787,6281,381,16137,403,52.39,10.6,13.3,245,13,0.125,0.5,0.125,0,0,0.125,0.125,0,0,0,883,"1","1",144,"1","1","Y"
"https://www.huffingtonpost.com/entry/trump-opioid-addiction_us_59f242ace4b07fdc5fbcfd5c",1,"There's A Glaring Hole In Trump's Plan To Fight Opioid Addiction",82251,91405,45289,11459,65854,1.063,1.078,0.591,0.578,34300,49109,7996,2293,64776,1831,4555,6105,526,8597,128,50.87,11.2,13.2,488,24,0.3214286,0.3214286,0.2142857,0,0,0.07142857,0.07142857,0,0,0,33,"0","1",61,"1","1","Y"
"https://www.huffingtonpost.com/entry/christopher-cantwell-arrest-bond-felony_us_599f001ee4b06d67e336085e",0,"Christopher Cantwell Stuck In Jail After Surrendering To Police",83971,91388,69602,10399,47932,1.093,1.096,1.018,1.22,38972,44747,7669,3198,45359,1272,4377,28844,2269,12561,66,59.03,10.1,12.2,268,13,0.06666667,0.2666667,0.4666667,0,0,0.06666667,0.1333333,0,0,0,79,"1","1",9,"1","1","N"
"http://www.huffingtonpost.com/entry/al-gore-wealth_us_599709f2e4b0e8cc855d5c09",1,"Al Gore’s Stupendous Wealth Complicates His Climate Message. That Can Change.",86585,91327,115992,17196,61163,1.05,1.057,1.401,1.496,41233,37636,12458,6924,59734,8100,5367,2153,1566,889,13,57.2,10.8,12.8,1701,76,0.1145833,0.1979167,0.1041667,0,0,0.1875,0.3125,0.07291667,0.01041667,0,713,"1","0",798,"1","1","Y"
"https://www.huffingtonpost.com/entry/trump-pardons-turkey-drumstick_us_5a148420e4b03dec8248b77a",0,"Trump Pardons Turkey In Thanksgiving Ceremony You Didn't Think Could Get Any Weirder",83452,91086,99018,14300,60505,1.061,1.076,1.272,1.323,46033,35566,9487,3771,63954,2495,2850,9438,1488,2038,16,50.36,11.4,12.7,229,11,0.07692308,0.1538462,0,0,0,0.3076923,0.3846154,0.07692308,0,0,2,"0","1",0,"0","0","N"
"https://www.huffingtonpost.com/entry/republicans-obamacare-repeal_us_598b0ad2e4b0449ed506e31a",1,"Republicans Turn Guns On Each Other In Wake Of Obamacare Repeal Fail",81587,91017,112880,13114,54911,1.082,1.108,1.488,1.681,38290,42882,9845,2542,52791,1811,6500,2188,17931,3152,326,54.32,9.9,12.2,677,40,0.2105263,0.3684211,0,0,0,0.1052632,0.2894737,0.02631579,0,0,6,"1","0",10,"1","1","Y"
"https://www.huffingtonpost.com/entry/bill-maher-al-franken-roy-moore-kevin-spacey_us_5a0fe154e4b0dd63b1aa8bba",0,"Bill Maher: Don't Put Al Franken In With Roy Moore, Kevin Spacey Or Donald Trump",77260,90988,59931,14376,46259,1.104,1.161,0.89,0.996,36234,46684,8070,10649,50320,4221,5504,12345,1449,10434,57,73.07,6.8,10,211,14,0,0.3,0.3,0.2,0,0,0.2,0,0,0,40,"0","1",12,"0","1","N"
"http://www.huffingtonpost.com/entry/trump-administration-departures_us_59cebed0e4b09538b50851ae",0,"Trump Said His Administration Runs Like A 'Fine-Tuned Machine.' The Track Record Suggests Otherwise.",102930,110555,93730,14451,76973,1.082,1.098,0.848,1.087,41863,54835,13857,8750,79582,1271,6472,5772,589,10242,119,48.54,12.1,13.2,677,30,0.333333333333333,0.296296296296296,0.0740740740740741,0,0,0.0740740740740741,0.222222222222222,0,0,0,17,"0","1",44,"1","1","N"
"http://www.huffingtonpost.com/entry/trump-charlottesville-reaction_us_59956f3fe4b0acc593e5639c",0,"Donald Trump Flat Out Lies About His Reaction To Charlottesville",99827,110439,114812,14942,77370,1.076,1.065,1.235,1.226,56585,42112,11742,2447,78013,5845,4881,4533,3218,3059,84,63.29,8.5,11,409,25,0.1,0.55,0.25,0,0,0,0.1,0,0,0,61,"0","1",42,"0","1","N"
"https://www.huffingtonpost.com/entry/donald-trump-michael-flynn_us_5a33e0f2e4b040881be9e576",0,"Donald Trump On Potential Michael Flynn Pardon: 'We'll See What Happens'",83475,110369,62460,9252,63368,1.136,1.142,0.731,0.871,66646,37573,6150,3983,64564,4722,20645,2446,286,3237,53,62.88,8.7,11.4,421,25,0.130434782608696,0.260869565217391,0.391304347826087,0,0,0,0.217391304347826,0,0,0,10,"0","1",34,"1","1","N"
"http://www.huffingtonpost.com/entry/stephen-miller-scaramucci-communications_us_59867d6be4b08b75dcc76e29",0,"Report: Trump Eyes Stephen Miller To Replace Scaramucci",99508,110247,93257,15334,75955,1.014,1.153,0.851,1.049,49848,46312,14087,1871,87932,265,6602,5813,685,10336,56,42.24,14.5,15.1,346,12,0.2352941,0.2941176,0.05882353,0,0,0.1176471,0.2941176,0,0,0,16,"1","0",7,"1","1","N"
"https://www.huffingtonpost.com/entry/omarosa-manigault-newman-claims-resigned_us_5a326a3be4b01bdd765a3a26",0,"Omarosa Manigault Newman Denies She Was Fired From The White House",62500,110197,79969,8741,41707,1.106,1.15,1.47,1.63,70782,33440,5975,1909,41463,1586,43529,12253,778,1514,10,69.52,8.2,11.1,595,32,0.3913043,0.3043478,0.04347826,0,0,0.04347826,0.2173913,0,0,0,1,"0","0",5,"0","1","N"
"https://www.huffingtonpost.com/entry/john-pierpont-morgan-christmas-carol_us_5a396fc8e4b025f99e12d9dd",0,"God Bless Us, Every Robber Baron",88591,110119,184470,21708,65576,1.078,1.187,1.823,2.13,44045,54413,11661,14276,65591,2855,12658,2298,1062,4351,85,49.96,11.6,12.8,2586,122,0.08208955,0.3731343,0.119403,0,0,0.09701493,0.1791045,0.1343284,0.01492537,0,56,"1","1",207,"1","1","N"
"https://www.huffingtonpost.com/entry/general-john-hyten-nuclear-trump_us_5a10ac27e4b045cf4371d3ba",0,"Top General Says He Would Reject An 'Illegal' Nuclear Strike Order From Trump",95920,109883,101044,26082,67204,1.069,1.112,0.981,1.063,46694,51909,11280,1820,68479,16300,10892,4475,1023,7939,143,65.73,7.6,10.8,574,41,0.1935484,0.3548387,0.1612903,0,0,0.2258065,0.06451613,0,0,0,51,"1","0",60,"1","1","N"
"https://www.huffingtonpost.com/entry/melinda-mcgillivray-trump-accuser_us_5a2fcf44e4b0789502839304",0,"5 Of Trump's 19 Accusers Leading Call For Congress To Investigate Misconduct Claims",73825,109827,111444,11501,59662,1.061,1.106,1.392,1.588,79738,23339,6750,1822,62994,1945,30964,1130,486,2502,97,57.37,8.7,11.6,474,34,0.2272727,0.5909091,0.04545455,0,0,0,0.1363636,0,0,0,68,"0","1",31,"1","1","N"
"https://www.huffingtonpost.com/entry/barack-obama-women_us_5a24dd9ce4b03350e0b7a354",0,"Obama: Elect More Women 'Because Men Seem To Be Having Some Problems These Days'",97622,109815,49279,17048,33298,1.048,1.148,0.912,1.003,31032,71365,7418,11968,21542,5024,14210,47716,2376,130994,350,51.68,10.9,11.9,156,8,0,0.3333333,0,0,0,0.6666667,0,0,0,0,900,"1","1",2093,"1","1","N"
"http://www.huffingtonpost.com/entry/democrats-medicare-expansion_us_598491c6e4b041356ebf7569",1,"Senate Democrats Introduce Bill Allowing Medicare Buy-In At 55",97566,109781,98979,15216,42496,1.115,1.123,1.613,1.76,34944,59034,15803,10718,28700,2267,9225,47285,3918,70975,554,53.81,10.1,12.3,799,46,0.1290323,0.1290323,0,0,0,0.1935484,0.483871,0.06451613,0,0,212,"1","0",67,"1","1","Y"
"http://www.huffingtonpost.com/entry/iowa-woman-donald-trump-voter-fraud_us_5961183ee4b0d5b458eacb54",0,"Iowa Woman Pleads Guilty To Voting Twice For Donald Trump",100547,109699,84551,13368,67570,1.043,1.093,0.947,1.059,31085,64182,14432,2622,70142,1498,5098,22201,1023,25398,356,60.85,9.4,12.1,394,21,0.2068966,0.2758621,0.2068966,0.06896552,0,0.03448276,0.2068966,0,0,0,70,"0","1",39,"1","1","N"
"http://www.huffingtonpost.com/entry/trumps-obamacare-tantrum-shows-hes-learned-nothing-from-repeals-collapse_us_598f097fe4b090964297360c",0,"Trump's Obamacare Tantrum Shows He's Learned Nothing From Repeal's Collapse",96181,109577,139345,14379,73063,1.051,1.143,1.389,1.618,49109,48477,11991,3058,78965,5106,4812,6841,691,1906,59,59.94,9.8,12.8,963,49,0.1707317,0.09756098,0.02439024,0,0,0.1707317,0.5121951,0.02439024,0,0,73,"0","0",10,"1","1","N"
